time_x,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),is_day (),direct_radiation (W/m²),daily_weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunrise (iso8601),sunset (iso8601),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°)
2024-01-09 01:00:00,25.4,95,24.6,31.5,0.0,0.0,3,1010.0,1009.3,100,2.5,262,29.9,0.1,0,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 02:00:00,25.4,94,24.3,30.8,0.1,0.1,51,1009.7,1009.0,100,6.5,276,29.9,0.1,0,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 03:00:00,25.6,94,24.6,31.5,0.3,0.3,51,1009.5,1008.8,100,4.0,280,29.9,0.1,0,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 04:00:00,25.6,96,25.0,31.5,0.3,0.3,51,1009.2,1008.5,82,5.4,250,29.9,0.1,0,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 05:00:00,25.3,99,25.1,31.3,0.2,0.2,51,1009.1,1008.4,92,5.6,207,29.9,0.101,0,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 06:00:00,25.2,96,24.6,30.7,0.0,0.0,3,1009.6,1008.9,91,6.2,201,29.9,0.101,1,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 07:00:00,25.5,95,24.7,31.1,0.0,0.0,3,1010.4,1009.7,88,6.6,189,29.9,0.101,1,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 08:00:00,27.6,82,24.3,32.8,0.0,0.0,1,1010.5,1009.8,44,7.3,213,29.9,0.101,1,36.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 09:00:00,28.6,75,23.8,33.7,0.0,0.0,1,1010.3,1009.6,43,5.9,223,29.9,0.101,1,77.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 10:00:00,29.0,74,23.8,34.7,0.0,0.0,1,1009.8,1009.1,37,1.8,233,29.9,0.101,1,6.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 11:00:00,29.8,72,24.3,35.9,0.0,0.0,1,1009.4,1008.7,40,1.1,198,29.9,0.101,1,107.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 12:00:00,30.9,69,24.5,38.0,0.1,0.1,51,1008.9,1008.2,50,5.6,63,29.9,0.101,1,444.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 13:00:00,31.3,67,24.4,38.7,0.1,0.1,51,1008.0,1007.3,42,6.8,65,29.9,0.101,1,688.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 14:00:00,30.5,70,24.3,37.5,0.0,0.0,2,1007.5,1006.8,51,1.8,127,29.9,0.102,1,465.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 15:00:00,30.2,71,24.4,36.2,0.1,0.1,51,1007.0,1006.3,57,2.2,360,29.9,0.102,1,375.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 16:00:00,29.8,73,24.3,35.4,0.2,0.2,51,1006.8,1006.1,63,4.8,257,29.9,0.102,1,210.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 17:00:00,28.1,79,24.1,33.8,1.4,1.4,61,1007.4,1006.7,95,2.6,236,29.9,0.102,1,28.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 18:00:00,27.6,83,24.4,33.6,0.1,0.1,51,1008.2,1007.5,45,2.3,39,29.9,0.102,1,9.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 19:00:00,27.1,90,25.4,33.7,0.0,0.0,2,1009.1,1008.4,50,2.7,113,29.9,0.102,0,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 20:00:00,26.7,84,23.8,31.7,0.0,0.0,1,1009.7,1009.0,42,6.4,223,29.9,0.102,0,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 21:00:00,26.3,86,23.8,31.5,0.0,0.0,1,1010.0,1009.3,43,5.4,222,29.9,0.102,0,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 22:00:00,26.2,86,23.7,31.5,0.0,0.0,1,1010.2,1009.5,49,4.7,203,29.9,0.102,0,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-09 23:00:00,25.9,88,23.7,30.9,0.0,0.0,1,1010.1,1009.4,31,6.5,186,29.9,0.102,0,0.0,61,31.3,25.2,27.5,2024-01-09T05:39,2024-01-09T18:07,7.3,215
2024-01-10 00:00:00,25.7,88,23.6,30.7,0.0,0.0,1,1009.2,1008.5,36,6.0,205,29.9,0.102,0,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 01:00:00,25.5,90,23.8,31.2,0.0,0.0,1,1008.5,1007.8,36,2.3,198,29.9,0.103,0,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 02:00:00,25.6,88,23.5,30.8,0.0,0.0,1,1007.7,1007.0,30,3.9,214,29.9,0.103,0,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 03:00:00,25.5,89,23.5,30.6,0.0,0.0,1,1008.0,1007.3,49,4.0,170,29.9,0.103,0,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 04:00:00,25.4,89,23.5,30.6,0.0,0.0,1,1008.0,1007.3,40,4.5,166,29.9,0.103,0,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 05:00:00,25.5,89,23.5,30.3,0.0,0.0,1,1008.5,1007.8,40,6.7,164,29.9,0.103,0,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 06:00:00,25.7,88,23.5,30.5,0.0,0.0,1,1008.9,1008.2,41,6.7,164,29.9,0.103,1,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 07:00:00,27.3,82,24.1,32.9,0.0,0.0,1,1009.6,1008.9,40,4.1,135,29.9,0.103,1,28.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 08:00:00,27.7,83,24.5,32.4,2.6,2.6,63,1010.3,1009.6,82,11.2,88,29.9,0.103,1,129.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 09:00:00,26.9,86,24.3,31.9,1.3,1.3,61,1010.5,1009.8,89,8.6,90,29.9,0.103,1,82.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 10:00:00,27.3,81,23.7,32.1,0.1,0.1,51,1010.3,1009.6,49,7.2,37,29.9,0.103,1,27.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 11:00:00,28.5,77,24.0,33.8,0.1,0.1,51,1009.5,1008.8,35,5.7,18,29.8,0.103,1,157.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 12:00:00,29.8,73,24.5,36.1,0.1,0.1,51,1008.9,1008.2,35,10.5,354,29.8,0.103,1,511.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 13:00:00,29.9,74,24.7,36.4,0.1,0.1,51,1008.0,1007.3,29,11.6,344,29.8,0.103,1,616.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 14:00:00,29.6,75,24.8,35.8,0.1,0.1,51,1007.5,1006.8,63,9.4,313,29.8,0.104,1,499.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 15:00:00,29.4,75,24.5,34.4,0.1,0.1,51,1007.1,1006.4,55,9.7,315,29.8,0.104,1,272.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 16:00:00,28.8,78,24.5,34.1,0.2,0.2,51,1007.2,1006.5,100,7.2,276,29.8,0.104,1,216.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 17:00:00,28.7,77,24.3,34.2,0.0,0.0,2,1007.2,1006.5,68,5.1,262,29.8,0.104,1,94.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 18:00:00,27.6,83,24.4,32.7,0.0,0.0,1,1008.0,1007.3,46,8.7,232,29.8,0.104,1,34.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 19:00:00,26.8,89,24.8,32.4,0.0,0.0,2,1009.1,1008.4,57,6.5,199,29.8,0.104,0,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 20:00:00,26.5,93,25.3,32.2,0.0,0.0,1,1009.3,1008.6,38,8.1,212,29.9,0.104,0,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 21:00:00,26.3,95,25.4,32.1,0.0,0.0,2,1009.8,1009.1,51,7.6,211,29.9,0.104,0,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 22:00:00,26.2,95,25.3,32.1,0.1,0.1,51,1009.7,1009.0,30,6.8,205,29.9,0.104,0,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-10 23:00:00,26.0,94,25.0,31.7,0.1,0.1,51,1009.3,1008.6,39,6.5,174,29.9,0.104,0,0.0,63,29.9,25.4,27.2,2024-01-10T05:40,2024-01-10T18:07,11.6,219
2024-01-11 00:00:00,25.9,95,25.0,31.9,0.0,0.0,1,1008.8,1008.1,33,4.8,167,29.9,0.104,0,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 01:00:00,25.6,96,24.9,31.7,0.0,0.0,1,1008.2,1007.5,39,4.2,200,29.9,0.104,0,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 02:00:00,25.7,95,24.9,32.0,0.0,0.0,2,1008.3,1007.6,58,2.5,262,29.9,0.104,0,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 03:00:00,25.5,94,24.6,31.7,1.3,1.3,61,1008.2,1007.5,100,1.8,53,29.9,0.104,0,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 04:00:00,25.4,96,24.8,31.5,0.9,0.9,53,1009.0,1008.3,100,3.0,346,29.9,0.104,0,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 05:00:00,25.3,97,24.8,31.6,4.8,4.8,63,1009.6,1008.9,94,1.8,360,29.9,0.105,0,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 06:00:00,25.3,96,24.7,30.8,1.3,1.3,61,1009.9,1009.2,46,7.2,357,29.9,0.105,1,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 07:00:00,26.0,95,25.0,32.0,0.7,0.7,53,1010.7,1010.0,79,4.9,36,29.9,0.105,1,7.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 08:00:00,28.0,81,24.5,33.6,0.0,0.0,3,1010.8,1010.1,100,6.0,335,29.9,0.105,1,134.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 09:00:00,27.9,82,24.5,32.5,1.3,1.3,61,1011.2,1010.5,100,11.9,358,29.9,0.105,1,160.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 10:00:00,28.0,79,24.1,32.9,0.0,0.0,1,1010.7,1010.0,41,8.6,360,29.8,0.105,1,89.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 11:00:00,29.2,75,24.2,34.7,0.0,0.0,2,1009.9,1009.2,58,7.2,354,29.8,0.105,1,376.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 12:00:00,29.8,73,24.5,36.1,0.1,0.1,51,1009.2,1008.5,49,10.1,356,29.8,0.105,1,432.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 13:00:00,30.0,73,24.6,36.2,0.2,0.2,51,1008.4,1007.7,56,12.0,339,29.8,0.105,1,586.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 14:00:00,29.8,73,24.5,34.5,0.1,0.1,51,1008.1,1007.4,72,15.5,324,29.8,0.105,1,442.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 15:00:00,27.5,85,24.8,32.6,12.1,12.1,65,1008.1,1007.4,99,9.7,315,29.8,0.105,1,51.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 16:00:00,28.3,82,24.9,33.2,0.6,0.6,53,1007.8,1007.1,52,12.2,298,29.8,0.105,1,91.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 17:00:00,27.7,85,24.9,32.9,2.9,2.9,63,1008.1,1007.4,51,9.8,264,29.8,0.105,1,101.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 18:00:00,25.4,93,24.2,29.6,5.9,5.9,63,1009.3,1008.6,54,13.7,180,29.8,0.105,1,26.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 19:00:00,25.4,94,24.4,31.0,0.1,0.1,51,1009.6,1008.9,50,5.0,150,29.8,0.105,0,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 20:00:00,25.6,95,24.7,31.0,0.1,0.1,51,1010.1,1009.4,90,8.0,185,29.8,0.105,0,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 21:00:00,25.4,94,24.3,30.6,0.0,0.0,3,1010.6,1009.9,90,7.8,193,29.8,0.106,0,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 22:00:00,25.3,93,24.0,30.5,0.0,0.0,1,1010.6,1009.9,38,6.4,196,29.8,0.106,0,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-11 23:00:00,25.2,92,23.8,30.2,0.0,0.0,1,1009.9,1009.2,46,6.6,225,29.8,0.106,0,0.0,65,30.0,25.2,26.8,2024-01-11T05:40,2024-01-11T18:08,15.5,309
2024-01-12 00:00:00,24.9,93,23.6,30.0,0.0,0.0,2,1009.1,1008.4,62,5.6,230,29.8,0.106,0,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 01:00:00,24.9,92,23.6,30.0,0.0,0.0,2,1008.6,1007.9,77,5.2,254,29.8,0.106,0,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 02:00:00,24.8,92,23.5,30.0,0.0,0.0,1,1008.0,1007.3,30,4.0,265,29.8,0.106,0,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 03:00:00,24.8,93,23.6,29.9,0.0,0.0,2,1007.7,1007.0,71,4.8,257,29.8,0.106,0,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 04:00:00,25.2,93,24.0,30.3,0.0,0.0,3,1008.0,1007.3,87,6.8,270,29.8,0.106,0,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 05:00:00,25.6,92,24.2,31.0,0.0,0.0,2,1008.3,1007.6,77,5.4,262,29.8,0.106,0,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 06:00:00,25.8,91,24.2,31.0,0.0,0.0,2,1008.9,1008.2,66,6.9,261,29.8,0.106,1,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 07:00:00,26.7,87,24.5,31.9,0.0,0.0,1,1009.4,1008.7,34,8.0,243,29.8,0.107,1,22.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 08:00:00,27.9,83,24.7,33.0,0.0,0.0,2,1010.3,1009.6,63,10.3,258,29.8,0.107,1,70.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 09:00:00,29.4,74,24.3,34.3,0.0,0.0,1,1010.4,1009.7,44,9.5,261,29.8,0.107,1,287.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 10:00:00,30.6,65,23.3,35.7,0.0,0.0,3,1010.3,1009.6,96,8.8,279,29.8,0.107,1,438.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 11:00:00,30.8,65,23.5,35.7,0.0,0.0,2,1009.8,1009.1,57,10.4,290,29.8,0.107,1,318.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 12:00:00,31.3,65,24.0,37.7,0.0,0.0,1,1008.8,1008.1,35,11.9,305,29.7,0.107,1,693.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 13:00:00,31.5,65,24.0,37.6,0.0,0.0,1,1008.0,1007.3,34,14.3,319,29.7,0.107,1,809.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 14:00:00,31.2,63,23.4,36.5,0.0,0.0,2,1007.0,1006.3,58,13.8,321,29.7,0.107,1,674.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 15:00:00,31.1,60,22.5,35.2,0.0,0.0,0,1006.3,1005.6,9,12.8,320,29.7,0.107,1,527.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 16:00:00,30.7,66,23.6,34.3,0.0,0.0,0,1006.1,1005.4,2,15.0,316,29.7,0.107,1,391.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 17:00:00,30.0,72,24.4,34.5,0.0,0.0,0,1006.7,1006.0,9,12.4,292,29.7,0.108,1,212.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 18:00:00,29.2,76,24.6,34.3,0.0,0.0,1,1007.5,1006.8,24,9.5,279,29.8,0.108,1,50.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 19:00:00,28.6,81,25.0,34.3,0.0,0.0,1,1008.4,1007.7,32,6.9,313,29.8,0.108,0,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 20:00:00,28.0,85,25.3,34.5,0.0,0.0,1,1008.9,1008.2,37,2.9,187,29.8,0.108,0,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 21:00:00,28.6,80,24.9,35.1,0.0,0.0,1,1009.2,1008.5,40,0.5,225,29.8,0.108,0,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 22:00:00,27.5,89,25.5,33.8,0.0,0.0,1,1009.3,1008.6,46,4.7,32,29.8,0.108,0,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-12 23:00:00,27.6,86,25.0,33.4,0.0,0.0,1,1009.2,1008.5,46,6.2,10,29.8,0.108,0,0.0,3,31.5,24.8,28.2,2024-01-12T05:41,2024-01-12T18:08,15.0,290
2024-01-13 00:00:00,27.6,86,25.0,33.6,0.0,0.0,1,1008.6,1007.9,39,5.0,360,29.8,0.108,0,0.0,53,31.8,26.1,28.5,2024-01-13T05:41,2024-01-13T18:08,13.2,321
2024-01-13 01:00:00,27.4,86,24.8,32.9,0.0,0.0,2,1008.3,1007.6,52,7.4,346,29.8,0.108,0,0.0,53,31.8,26.1,28.5,2024-01-13T05:41,2024-01-13T18:08,13.2,321
2024-01-13 02:00:00,27.2,88,24.9,32.8,0.0,0.0,1,1008.0,1007.3,39,7.2,333,29.8,0.108,0,0.0,53,31.8,26.1,28.5,2024-01-13T05:41,2024-01-13T18:08,13.2,321
2024-01-13 03:00:00,27.0,88,24.9,33.2,0.0,0.0,1,1007.9,1007.2,43,3.4,328,29.8,0.108,0,0.0,53,31.8,26.1,28.5,2024-01-13T05:41,2024-01-13T18:08,13.2,321
2024-01-13 04:00:00,26.5,91,24.9,32.4,0.0,0.0,1,1007.8,1007.1,44,4.8,347,29.8,0.108,0,0.0,53,31.8,26.1,28.5,2024-01-13T05:41,2024-01-13T18:08,13.2,321
